code,name,market,sector33,sector17,size
2810,ハウス食品グループ本社,prime,食料品,食品,mid400
2811,カゴメ,prime,食料品,食品,mid400
2813,和弘食品,standard,食料品,食品,none
2814,佐藤食品工業,standard,食料品,食品,none
2815,アリアケジャパン,prime,食料品,食品,small1
2816,ダイショー,standard,食料品,食品,none
2818,ピエトロ,standard,食料品,食品,none
2819,エバラ食品工業,standard,食料品,食品,small2
281A,インフォメティス,growth,情報・通信業,情報通信・サービスその他,none
2820,やまみ,standard,食料品,食品,none
2831,はごろもフーズ,standard,食料品,食品,none
285A,キオクシアホールディングス,prime,電気機器,電機・精密,mid400
286A,ユカリア,growth,サービス業,情報通信・サービスその他,none
2871,ニチレイ,prime,食料品,食品,mid400
2872,セイヒョー,standard,食料品,食品,none
2874,横浜冷凍,prime,卸売業,商社・卸売,small1
2875,東洋水産,prime,食料品,食品,mid400
2876,デルソーレ,standard,食料品,食品,none
2877,日東ベスト,standard,食料品,食品,none
287A,黒田グループ,standard,卸売業,商社・卸売,none
2882,イートアンドホールディングス,prime,食料品,食品,small2
2883,大冷,standard,食料品,食品,none
2884,ヨシムラ・フード・ホールディングス,prime,食料品,食品,small2
288A,ラクサス・テクノロジーズ,growth,サービス業,情報通信・サービスその他,none
2892,日本食品化工,standard,食料品,食品,none
2894,石井食品,standard,食料品,食品,none
2897,日清食品ホールディングス,prime,食料品,食品,mid400
2901,ウェルディッシュ,standard,食料品,食品,none
2903,シノブフーズ,standard,食料品,食品,none
2904,一正蒲鉾,standard,食料品,食品,none
2907,あじかん,standard,食料品,食品,none
2908,フジッコ,prime,食料品,食品,small2
290A,Ｓｙｎｓｐｅｃｔｉｖｅ,growth,情報・通信業,情報通信・サービスその他,none
2910,ロック・フィールド,prime,食料品,食品,small2
2911,旭松食品,standard,食料品,食品,none
2914,日本たばこ産業,prime,食料品,食品,core30
2915,ケンコーマヨネーズ,prime,食料品,食品,small2
2916,仙波糖化工業,standard,食料品,食品,none
2917,大森屋,standard,食料品,食品,none
2918,わらべや日洋ホールディングス,prime,食料品,食品,small1
291A,リスキル,growth,サービス業,情報通信・サービスその他,none
2922,なとり,prime,食料品,食品,small2
2923,サトウ食品,standard,食料品,食品,none
2924,イフジ産業,standard,食料品,食品,none
2926,篠崎屋,standard,食料品,食品,none
2927,ＡＦＣ－ＨＤアムスライフサイエンス,standard,食料品,食品,none
2929,ファーマフーズ,prime,食料品,食品,small2
2930,北の達人コーポレーション,prime,化学,素材・化学,small2
2931,ユーグレナ,prime,食料品,食品,small1
2932,ＳＴＩフードホールディングス,standard,食料品,食品,none
2933,紀文食品,prime,食料品,食品,small2
2934,ジェイフロンティア,growth,食料品,食品,none
2935,ピックルスホールディングス,prime,食料品,食品,small2
2936,ベースフード,growth,食料品,食品,none
2937,サンクゼール,growth,食料品,食品,none
2938,オカムラ食品工業,standard,食料品,食品,none
2961,日本調理機,standard,金属製品,建設・資材,none
2962,テクニスコ,standard,金属製品,建設・資材,none
296A,令和アカウンティング・ホールディングス,growth,サービス業,情報通信・サービスその他,none
2970,ＧＬＣ　ＧＲＯＵＰ,standard,不動産業,不動産,none
2975,スター・マイカ・ホールディングス,prime,不動産業,不動産,small2
2978,ツクルバ,growth,不動産業,不動産,none
297A,アルピコホールディングス,standard,小売業,小売,none
2980,ＳＲＥホールディングス,prime,不動産業,不動産,small2
2981,ランディックス,growth,不動産業,不動産,none
2982,ＡＤワークスグループ,prime,不動産業,不動産,none
2983,アールプランナー,growth,不動産業,不動産,none
2984,ヤマイチエステート,standard,不動産業,不動産,none
2986,ＬＡホールディングス,growth,不動産業,不動産,none
298A,ＧＶＡ　ＴＥＣＨ,growth,情報・通信業,情報通信・サービスその他,none
2991,ランドネット,standard,不動産業,不動産,none
2993,長栄,standard,不動産業,不動産,none
2997,ストレージ王,growth,不動産業,不動産,none
2998,クリアル,growth,不動産業,不動産,none
2999,ホームポジション,standard,不動産業,不動産,none
299A,クラシル,growth,サービス業,情報通信・サービスその他,none
3001,片倉工業,standard,繊維製品,素材・化学,small2
3002,グンゼ,prime,繊維製品,素材・化学,small1
3003,ヒューリック,prime,不動産業,不動産,mid400
3004,神栄,standard,卸売業,商社・卸売,none
300A,ＭＩＣ,standard,サービス業,情報通信・サービスその他,none
3010,ポラリス・ホールディングス,standard,サービス業,情報通信・サービスその他,none
3011,バナーズ,standard,小売業,小売,none
3020,アプライド,standard,小売業,小売,none
3021,パシフィックネット,standard,サービス業,情報通信・サービスその他,none
3023,ラサ商事,standard,卸売業,商社・卸売,small2
3024,クリエイト,standard,卸売業,商社・卸売,none
3028,アルペン,prime,小売業,小売,small1
302A,ビースタイルホールディングス,growth,サービス業,情報通信・サービスその他,none
3030,ハブ,standard,小売業,小売,none
3031,ラクーンホールディングス,prime,情報・通信業,情報通信・サービスその他,small2
3034,クオールホールディングス,prime,小売業,小売,small1
3035,ケイティケイ,standard,卸売業,商社・卸売,none
3036,アルコニックス,prime,卸売業,商社・卸売,small1
3038,神戸物産,prime,卸売業,商社・卸売,mid400
303A,ｖｉｓｕｍｏ,growth,情報・通信業,情報通信・サービスその他,none
3040,ソリトンシステムズ,prime,情報・通信業,情報通信・サービスその他,small2
3041,ビューティカダンホールディングス,standard,卸売業,商社・卸売,none
3042,セキュアヴェイル,standard,情報・通信業,情報通信・サービスその他,none
3045,カワサキ,standard,卸売業,商社・卸売,none
3046,ジンズホールディングス,prime,小売業,小売,small1
3048,ビックカメラ,prime,小売業,小売,mid400
304A,フォルシア,growth,情報・通信業,情報通信・サービスその他,none
3050,ＤＣＭホールディングス,prime,小売業,小売,small1
3053,ペッパーフードサービス,standard,小売業,小売,small2
3054,ハイパー,standard,卸売業,商社・卸売,none
3058,三洋堂ホールディングス,standard,小売業,小売,none
3059,ヒラキ,standard,小売業,小売,none
3063,ジェイグループホールディングス,growth,小売業,小売,none
3064,ＭｏｎｏｔａＲＯ,prime,小売業,小売,mid400
3065,ライフフーズ,standard,小売業,小売,none
3067,東京一番フーズ,standard,小売業,小売,none
3068,ＷＤＩ,standard,小売業,小売,none
3069,ＪＦＬＡホールディングス,standard,食料品,食品,none
3070,ジェリービーンズグループ,growth,卸売業,商社・卸売,none
3071,ストリーム,standard,小売業,小売,none
3075,銚子丸,standard,小売業,小売,none
3076,あい　ホールディングス,prime,卸売業,商社・卸売,small1
3077,ホリイフードサービス,standard,小売業,小売,none
3079,ディーブイエックス,standard,卸売業,商社・卸売,none
3080,ジェーソン,standard,小売業,小売,none
3082,きちりホールディングス,standard,小売業,小売,none
3083,スターシーズ,standard,小売業,小売,none
3086,Ｊ．フロント　リテイリング,prime,小売業,小売,mid400
3087,ドトール・日レスホールディングス,prime,小売業,小売,small1
3088,マツキヨココカラ＆カンパニー,prime,小売業,小売,mid400
3089,テクノアルファ,standard,卸売業,商社・卸売,none
3091,ブロンコビリー,prime,小売業,小売,small1
3092,ＺＯＺＯ,prime,小売業,小売,mid400
3093,トレジャー・ファクトリー,prime,小売業,小売,small2
3096,オーシャンシステム,standard,小売業,小売,none
3097,物語コーポレーション,prime,小売業,小売,small1
3099,三越伊勢丹ホールディングス,prime,小売業,小売,mid400
3101,東洋紡,prime,化学,素材・化学,small1
3103,ユニチカ,standard,繊維製品,素材・化学,small2
3104,富士紡ホールディングス,prime,繊維製品,素材・化学,small2
3105,日清紡ホールディングス,prime,電気機器,電機・精密,mid400
3106,倉敷紡績,prime,繊維製品,素材・化学,small1
3107,ダイワボウホールディングス,prime,卸売業,商社・卸売,mid400
3109,シキボウ,prime,繊維製品,素材・化学,small2
3110,日東紡績,prime,ガラス・土石製品,建設・資材,small1
3111,オーミケンシ,standard,繊維製品,素材・化学,none
3113,ＵＮＩＶＡ・Ｏａｋホールディングス,standard,証券、商品先物取引業,金融（除く銀行）,none
3116,トヨタ紡織,prime,輸送用機器,自動車・輸送機,mid400
3121,マーチャント・バンカーズ,standard,サービス業,情報通信・サービスその他,none
3123,サイボー,standard,繊維製品,素材・化学,none
3131,シンデン・ハイテックス,standard,卸売業,商社・卸売,none
3132,マクニカホールディングス,prime,卸売業,商社・卸売,mid400
